property_id,locality_name,postal_code,price,property_type,property_subtype,sale_type,num_rooms,living_area_sqm,equipped_kitchen,furnished,open_fire,terrace_sqm,garden_sqm,surface_of_good,num_facades,swimming_pool,building_state
529995,Antwerp,5854,577154,house,mansion,public,9,162,1,1,1,28.0,,816,3,1,to renovate
867212,Ghent,5842,100518,apartment,penthouse,public,10,167,0,0,1,33.0,62.0,420,2,0,to renovate
536239,Ghent,8789,623215,apartment,penthouse,classic,2,397,1,0,0,,,893,4,0,to renovate
486363,Antwerp,9487,129030,apartment,villa,classic,3,368,1,0,1,,216.0,589,2,0,new
427766,Charleroi,9790,930901,apartment,mansion,classic,8,145,0,0,0,9.0,,890,2,0,good
610585,Liege,6338,859047,house,penthouse,public,9,333,1,0,1,48.0,,542,2,0,good
154121,Ghent,3789,171315,apartment,mansion,classic,3,346,1,0,0,,,187,2,0,new
718580,Namur,2603,646973,apartment,penthouse,public,7,319,0,1,1,7.0,,608,2,0,new
757135,Antwerp,4835,499391,apartment,mansion,public,8,332,0,1,1,,,409,3,0,good
553827,Namur,3035,376852,house,penthouse,classic,6,348,1,0,0,,,428,2,0,to renovate
236089,Brussels,6034,781055,apartment,chalet,classic,4,304,0,1,1,,,266,2,0,good
360187,Liege,9962,246507,house,bungalow,classic,1,67,1,0,0,23.0,252.0,236,2,1,new
932159,Antwerp,5093,922317,house,penthouse,classic,4,102,1,1,1,,61.0,547,3,0,good
238315,Antwerp,9209,884632,house,chalet,classic,5,82,1,0,0,48.0,199.0,452,3,0,to renovate
572663,Antwerp,7083,225597,apartment,mansion,public,1,244,1,0,1,42.0,,865,3,1,to renovate
768666,Namur,6775,422604,house,villa,public,3,273,0,0,0,18.0,,211,2,1,good
656816,Antwerp,3617,233237,apartment,chalet,public,6,397,1,0,1,,,206,2,1,new
664361,Antwerp,6885,676703,house,mansion,public,8,354,0,0,1,27.0,,958,2,0,to renovate
588650,Ghent,3279,183364,house,villa,public,5,229,1,1,1,,91.0,87,4,1,to renovate
492602,Ghent,5988,151535,apartment,chalet,public,10,164,0,0,1,37.0,46.0,952,3,0,good
110904,Antwerp,1657,114572,apartment,penthouse,public,9,345,1,0,0,,,807,2,0,good
531485,Liege,1602,622783,apartment,mansion,classic,10,339,0,1,0,43.0,285.0,50,3,1,new
721103,Ghent,8518,422922,house,villa,classic,8,346,0,1,1,,120.0,233,4,0,new
318634,Namur,1576,107007,apartment,mansion,public,8,351,0,1,0,,,505,3,0,to renovate
746160,Namur,7759,840762,house,penthouse,public,4,342,0,0,1,,,816,4,1,to renovate
217084,Charleroi,2935,607238,apartment,chalet,classic,2,285,1,0,0,,,270,4,0,good
143585,Namur,5164,458998,house,bungalow,public,4,296,0,1,0,,,981,4,1,to renovate
723229,Namur,5117,359367,house,mansion,public,8,117,1,0,1,,,598,4,0,to renovate
855963,Ghent,7469,463518,apartment,bungalow,public,7,84,0,0,1,,,138,3,1,good
820484,Namur,4433,303273,apartment,penthouse,public,10,226,0,0,1,,167.0,241,3,1,to renovate
800986,Charleroi,1331,938998,house,penthouse,classic,8,61,0,0,1,,,598,2,1,new
958535,Charleroi,4239,231756,apartment,chalet,public,1,367,1,1,0,,160.0,629,2,0,new
311385,Charleroi,1952,925032,house,mansion,classic,7,287,1,1,0,,21.0,638,2,0,to renovate
266008,Ghent,3752,482063,house,penthouse,classic,2,246,0,1,1,,161.0,887,2,0,to renovate
206362,Brussels,5563,540540,apartment,bungalow,classic,6,244,1,1,0,31.0,,256,4,1,good
147813,Charleroi,4957,476174,house,chalet,public,6,74,1,0,0,38.0,,559,2,0,new
313342,Brussels,5619,207383,house,villa,classic,3,249,1,0,1,,,637,3,1,good
785024,Ghent,1461,298589,apartment,villa,public,3,250,1,0,0,,,251,4,1,new
914012,Liege,7210,561562,house,bungalow,public,3,193,1,1,0,32.0,148.0,342,4,1,to renovate
319112,Brussels,2511,402290,apartment,bungalow,public,5,400,0,0,0,39.0,,577,4,1,to renovate
692829,Namur,1831,625556,apartment,bungalow,classic,8,334,0,1,1,42.0,257.0,323,4,0,good
955384,Liege,5824,353766,house,mansion,classic,9,390,0,1,0,34.0,108.0,682,2,1,new
637922,Ghent,9290,181893,apartment,penthouse,classic,2,368,1,1,1,13.0,,814,4,0,to renovate
482524,Ghent,8532,592522,house,penthouse,public,8,247,0,1,1,29.0,30.0,464,4,0,new
783591,Namur,6200,195316,house,bungalow,public,10,99,0,1,1,,,187,3,1,new
205031,Liege,7209,650076,apartment,bungalow,public,10,274,1,1,0,12.0,231.0,764,2,1,new
947342,Brussels,9187,987900,house,penthouse,public,3,49,0,0,1,,,747,2,1,new
153096,Liege,6992,592763,apartment,villa,public,8,221,0,0,0,,54.0,280,2,1,to renovate
847752,Brussels,4900,270160,apartment,chalet,classic,6,100,1,0,0,39.0,,445,2,1,to renovate
969572,Liege,9257,293358,apartment,villa,classic,10,308,1,1,0,34.0,,143,3,1,to renovate
340130,Charleroi,4236,663117,house,penthouse,public,3,51,0,0,1,31.0,,904,3,1,good
718776,Antwerp,4779,257821,house,villa,public,5,159,0,0,1,42.0,50.0,643,2,0,new
448846,Ghent,9722,775348,house,villa,classic,2,117,1,0,0,31.0,,925,3,1,good
327927,Liege,9391,281722,house,villa,public,4,220,1,0,1,25.0,,686,2,1,good
600216,Ghent,4830,875204,house,villa,public,7,87,1,0,0,8.0,32.0,479,3,0,new
695349,Charleroi,4099,280374,apartment,bungalow,public,9,161,0,1,0,30.0,,839,4,0,to renovate
425824,Namur,3536,985902,house,bungalow,public,10,370,1,0,0,,166.0,128,4,0,good
704790,Namur,9963,164768,house,villa,public,8,211,0,0,1,9.0,,157,3,1,good
633183,Ghent,5987,862703,house,mansion,public,1,112,1,0,0,,,247,3,0,to renovate
934605,Charleroi,6212,674339,apartment,chalet,public,6,357,1,0,0,30.0,,879,4,0,new
622059,Liege,7806,124364,apartment,mansion,public,3,83,1,1,0,,,990,2,0,new
595825,Charleroi,8901,444034,house,bungalow,public,10,263,1,1,1,,,91,4,1,to renovate
995095,Charleroi,8799,212065,apartment,penthouse,public,3,147,1,0,1,,11.0,189,2,1,new
612721,Ghent,2959,892248,house,chalet,public,6,326,1,0,0,22.0,,711,2,0,new
803635,Namur,3629,528116,house,chalet,public,10,45,1,0,1,,243.0,421,4,1,to renovate
366772,Ghent,5982,176011,house,chalet,classic,3,44,1,0,1,,,872,3,1,good
622812,Antwerp,5616,132705,house,villa,classic,7,280,1,0,1,32.0,69.0,857,3,0,good
993984,Antwerp,4718,923948,apartment,mansion,public,1,179,0,0,0,18.0,,990,4,1,new
968184,Brussels,5619,724774,house,bungalow,classic,3,198,0,0,0,48.0,177.0,853,3,1,new
718403,Ghent,9680,566398,apartment,penthouse,classic,10,169,1,0,0,,176.0,433,4,0,to renovate
435125,Antwerp,5740,105931,house,mansion,classic,3,211,1,0,0,,221.0,727,4,0,to renovate
329624,Antwerp,2630,536189,house,villa,classic,10,57,0,1,0,,176.0,85,2,0,new
862732,Ghent,5527,128953,house,chalet,classic,5,58,0,1,1,14.0,143.0,173,3,0,good
546119,Brussels,1770,291944,apartment,chalet,classic,7,161,1,0,1,,37.0,822,2,0,to renovate
223560,Antwerp,6513,258455,house,mansion,public,2,130,0,0,0,,107.0,534,4,1,new
191960,Ghent,4749,360188,apartment,villa,public,5,138,1,1,1,,,522,2,0,to renovate
882786,Namur,7720,239928,house,penthouse,classic,2,50,1,1,0,39.0,124.0,260,2,0,to renovate
619753,Namur,6363,142131,house,penthouse,public,10,266,1,1,1,,282.0,434,3,1,to renovate
633952,Antwerp,4867,519817,house,mansion,classic,3,231,0,1,1,,229.0,135,4,1,new
133018,Charleroi,8837,921757,apartment,penthouse,classic,5,181,0,1,1,,57.0,588,4,0,to renovate
241132,Charleroi,8492,645240,apartment,bungalow,classic,1,376,1,1,0,9.0,88.0,662,3,0,good
811240,Liege,1398,835757,apartment,bungalow,public,5,321,0,0,1,47.0,,709,3,1,good
815034,Liege,6659,474222,apartment,mansion,classic,4,330,1,1,1,38.0,,355,3,0,good
727405,Antwerp,7545,281260,house,chalet,classic,3,359,1,0,1,,,996,3,1,new
951816,Brussels,5913,312151,house,chalet,classic,6,120,0,1,0,,196.0,438,3,0,good
459812,Brussels,3692,413402,apartment,penthouse,public,7,106,0,0,1,,,898,4,0,new
774010,Namur,7243,460350,house,penthouse,classic,4,364,1,0,1,42.0,,257,4,0,to renovate
894583,Brussels,8224,584693,house,chalet,public,3,174,0,1,1,8.0,,773,4,1,to renovate
479876,Charleroi,3442,814804,house,mansion,classic,5,51,0,0,1,,43.0,986,2,0,good
376471,Liege,9203,273586,apartment,chalet,classic,9,191,0,1,1,50.0,,582,2,1,good
301463,Namur,6508,281054,apartment,penthouse,classic,3,40,1,0,1,,,796,4,1,new
306595,Brussels,5951,834453,apartment,bungalow,classic,2,327,1,1,1,44.0,276.0,590,2,1,to renovate
803045,Brussels,6061,433423,house,chalet,public,6,136,0,1,0,,90.0,608,4,1,to renovate
481548,Namur,9822,371560,apartment,chalet,classic,8,158,1,0,0,44.0,287.0,969,3,1,good
286828,Ghent,6092,373698,house,penthouse,classic,3,239,0,1,1,,139.0,70,4,0,to renovate
639275,Antwerp,5948,836601,apartment,penthouse,classic,8,193,1,1,0,16.0,226.0,548,2,1,new
697492,Brussels,8796,525686,apartment,villa,public,6,56,0,1,1,,,271,4,1,new
124104,Antwerp,4324,847232,house,bungalow,classic,4,108,0,0,0,21.0,248.0,69,4,1,new
306512,Ghent,8696,444840,house,chalet,public,6,374,1,0,1,,276.0,376,3,1,new
480608,Liege,3629,897757,house,chalet,classic,6,356,1,1,0,5.0,,859,2,0,new
843427,Namur,3095,690679,apartment,villa,classic,7,190,0,0,0,28.0,197.0,418,3,0,good
497545,Brussels,5184,898437,house,mansion,classic,5,223,0,0,1,46.0,102.0,774,4,0,good
942340,Namur,9217,734358,apartment,villa,public,10,384,0,1,0,,278.0,238,2,0,to renovate
931041,Ghent,1809,360680,house,bungalow,public,4,231,1,1,0,25.0,213.0,729,2,0,good
200021,Namur,4611,185592,apartment,villa,classic,2,274,0,0,0,,,335,2,1,to renovate
896876,Antwerp,9885,911908,apartment,villa,classic,1,55,1,1,1,21.0,,485,2,0,good
269510,Ghent,1793,564742,house,villa,public,8,169,0,1,1,,86.0,399,2,1,to renovate
219809,Charleroi,9080,829745,apartment,penthouse,public,1,71,1,1,0,8.0,,827,3,1,to renovate
888533,Namur,5570,624965,apartment,villa,classic,4,233,1,0,0,35.0,53.0,442,4,0,new
414370,Ghent,6965,236091,apartment,villa,public,2,181,0,0,0,29.0,,748,3,1,to renovate
996966,Liege,5989,791869,house,bungalow,public,10,55,0,0,1,,240.0,876,2,1,good
793183,Namur,4522,444030,apartment,mansion,public,6,366,0,1,1,16.0,128.0,967,4,0,new
410196,Charleroi,4942,560370,apartment,chalet,classic,4,329,1,1,0,,227.0,160,2,0,new
159921,Liege,2720,241016,apartment,mansion,classic,6,306,0,0,0,27.0,,569,2,1,new
950425,Charleroi,2584,485539,house,penthouse,public,8,186,0,1,1,,295.0,149,2,0,good
373843,Namur,9606,115630,apartment,villa,public,7,228,0,1,1,45.0,,116,2,0,new
198010,Ghent,9522,260864,apartment,bungalow,classic,1,377,1,1,1,,285.0,171,2,1,good
553703,Charleroi,7768,781056,apartment,penthouse,classic,5,338,0,1,0,9.0,171.0,285,4,1,to renovate
606218,Namur,2371,701502,house,penthouse,public,6,146,0,0,1,,256.0,218,4,1,good
913812,Antwerp,3878,921032,house,mansion,public,4,335,1,0,0,49.0,,864,2,1,good
641547,Charleroi,3205,831684,apartment,villa,public,3,336,0,1,0,,,472,3,0,good
295700,Antwerp,9409,324533,apartment,chalet,classic,3,153,0,1,1,22.0,,655,2,1,new
638242,Liege,2056,563033,apartment,mansion,public,9,185,0,1,1,,,672,2,1,to renovate
491064,Charleroi,6652,385177,apartment,villa,classic,5,235,0,1,0,,,922,4,1,new
946293,Antwerp,4630,476672,house,villa,classic,4,179,0,1,1,,113.0,680,4,0,to renovate
791591,Antwerp,8657,762952,apartment,villa,classic,1,293,1,0,0,,,758,2,1,good
877608,Liege,7051,888607,house,chalet,classic,3,150,0,0,0,12.0,,989,3,1,good
443096,Antwerp,3397,465354,apartment,mansion,classic,5,203,0,1,0,,,222,4,1,to renovate
326652,Ghent,3287,139951,house,penthouse,public,9,243,0,1,0,20.0,,139,2,1,new
821639,Antwerp,2568,419018,apartment,mansion,classic,9,301,0,0,0,,82.0,861,2,0,to renovate
788347,Ghent,5003,915412,apartment,penthouse,classic,2,101,1,0,1,,,725,4,0,to renovate
227198,Namur,5242,377263,house,bungalow,public,5,346,0,1,0,14.0,,955,2,0,to renovate
493973,Charleroi,2168,383927,house,penthouse,classic,10,308,1,0,0,12.0,298.0,557,4,0,to renovate
384619,Namur,1416,495078,apartment,penthouse,classic,4,265,1,1,1,47.0,238.0,724,3,1,new
589204,Brussels,8487,476534,apartment,mansion,public,9,177,0,1,0,,,716,3,1,good
566271,Liege,7150,943620,house,bungalow,classic,1,254,1,0,1,7.0,,575,3,1,good
745062,Ghent,1791,153706,house,mansion,classic,2,87,1,1,0,,172.0,964,4,1,to renovate
872225,Antwerp,5013,982175,apartment,bungalow,classic,1,53,0,0,1,,56.0,700,2,0,to renovate
485162,Ghent,4081,371934,apartment,mansion,classic,4,120,0,1,1,,16.0,359,3,0,new
704295,Namur,8182,564517,apartment,mansion,public,1,332,1,0,0,,,610,4,0,new
355570,Brussels,4874,536784,house,bungalow,public,6,77,0,0,1,,,344,3,0,to renovate
144063,Charleroi,9435,808738,apartment,mansion,classic,10,212,1,0,0,37.0,,679,2,0,to renovate
575958,Antwerp,5207,608028,house,penthouse,classic,5,166,1,0,1,,189.0,875,2,1,good
839169,Charleroi,9978,266768,apartment,penthouse,classic,4,331,0,0,0,,204.0,322,3,0,new
967766,Liege,2558,718004,apartment,chalet,classic,7,121,0,0,1,32.0,,63,2,1,new
831635,Liege,3549,702620,apartment,mansion,classic,1,63,0,0,1,,,231,3,1,new
931345,Liege,6225,528089,apartment,bungalow,classic,4,89,1,1,0,30.0,,986,4,1,new
378155,Brussels,4446,359675,house,chalet,public,5,262,0,0,1,36.0,169.0,745,3,1,new
434011,Brussels,6430,354973,house,bungalow,public,4,356,0,0,0,22.0,274.0,352,4,1,new
905043,Antwerp,9082,877542,house,chalet,public,2,52,0,1,1,20.0,,916,3,1,new
308586,Liege,9344,238926,apartment,penthouse,classic,5,227,0,1,1,12.0,,170,4,1,good
206923,Namur,2924,131338,house,villa,classic,8,256,1,0,1,25.0,,397,4,0,good
472848,Liege,3353,851038,apartment,villa,public,2,298,0,1,0,,,787,2,1,good
525481,Liege,9881,658738,house,penthouse,classic,2,364,1,1,0,23.0,,755,2,0,to renovate
646484,Antwerp,9007,950944,apartment,bungalow,public,10,305,1,0,0,16.0,,862,4,1,good
518201,Liege,1583,277716,house,bungalow,classic,7,152,0,1,1,,68.0,899,4,0,new
895284,Brussels,5677,312992,house,penthouse,classic,5,140,0,1,1,,225.0,598,4,1,new
273752,Ghent,4972,110732,apartment,chalet,public,1,314,1,1,1,,,917,3,1,good
419772,Charleroi,1742,718293,house,mansion,classic,1,109,1,0,0,15.0,,939,4,0,good
988050,Antwerp,8045,331391,apartment,villa,classic,7,345,1,0,0,,80.0,478,4,1,good
613231,Antwerp,3869,806520,apartment,bungalow,classic,6,344,0,1,1,,174.0,218,2,0,new
312726,Brussels,2204,825377,apartment,penthouse,classic,9,151,0,0,0,9.0,,654,3,1,to renovate
684334,Namur,9754,107550,apartment,villa,public,1,236,0,0,0,9.0,181.0,111,4,1,new
413123,Antwerp,9246,806952,house,penthouse,classic,6,331,1,1,1,24.0,,266,4,1,good
840910,Namur,7092,509398,apartment,penthouse,classic,7,137,0,0,0,,56.0,646,3,1,good
597478,Brussels,9322,828512,apartment,villa,public,6,318,0,0,0,44.0,,883,2,0,to renovate
418371,Antwerp,1114,806358,house,villa,public,3,311,1,1,0,,257.0,282,2,0,good
748602,Namur,8368,441905,apartment,bungalow,classic,8,114,1,0,1,26.0,,893,2,0,to renovate
959298,Charleroi,1732,595082,apartment,chalet,classic,9,226,1,1,1,,214.0,847,4,1,good
353398,Namur,2455,756754,house,mansion,classic,2,299,0,1,0,50.0,185.0,474,2,1,new
874024,Charleroi,3002,122641,apartment,villa,public,8,296,0,1,0,13.0,33.0,657,4,0,to renovate
985559,Brussels,1274,989984,house,mansion,public,6,50,0,0,1,40.0,,638,3,1,to renovate
169106,Charleroi,3373,492016,house,mansion,public,3,78,1,0,1,46.0,170.0,69,3,0,new
763486,Charleroi,9954,117489,apartment,chalet,classic,10,61,1,1,0,29.0,116.0,65,4,1,good
326571,Ghent,9693,618594,house,penthouse,public,1,226,0,0,0,,,532,3,0,new
145917,Namur,2346,706824,house,mansion,public,6,175,0,1,1,,,253,2,0,to renovate
953893,Charleroi,1138,940785,apartment,mansion,public,4,160,1,0,1,23.0,229.0,723,2,1,new
468487,Ghent,8805,680771,apartment,penthouse,classic,9,359,0,1,1,18.0,162.0,999,3,0,to renovate
356293,Ghent,2632,253625,apartment,mansion,classic,1,183,1,0,1,,173.0,315,4,0,to renovate
648962,Ghent,3493,215159,apartment,penthouse,public,5,358,0,1,0,15.0,,620,2,0,to renovate
869808,Ghent,9486,235184,apartment,mansion,classic,10,195,0,1,1,44.0,,311,2,1,to renovate
983555,Liege,7007,130703,apartment,bungalow,classic,5,309,1,0,0,,102.0,931,4,1,new
669006,Liege,5682,899601,apartment,penthouse,public,1,224,0,1,0,,10.0,821,4,0,to renovate
389377,Ghent,2174,217081,apartment,villa,classic,2,217,1,0,0,,,943,2,0,to renovate
975377,Antwerp,9029,809135,house,villa,public,8,271,0,0,1,8.0,131.0,743,4,1,to renovate
767424,Ghent,2692,229083,apartment,bungalow,classic,6,57,1,1,1,,,317,3,0,new
137013,Liege,1800,324125,apartment,mansion,classic,6,61,1,1,0,39.0,,296,2,0,good
862357,Liege,2431,284316,apartment,bungalow,classic,2,247,0,1,1,36.0,262.0,896,3,1,new
972634,Liege,2464,208077,apartment,penthouse,public,2,203,1,1,1,43.0,,829,3,0,to renovate
225063,Brussels,1276,129502,apartment,bungalow,public,3,180,1,1,1,6.0,,134,4,1,to renovate
280327,Brussels,6023,226830,apartment,bungalow,classic,5,330,0,0,0,,,931,4,0,new
139918,Liege,6394,764162,apartment,villa,public,1,78,1,0,0,,,143,4,1,to renovate
730100,Antwerp,1848,231970,house,chalet,classic,2,333,0,1,0,17.0,110.0,331,4,1,to renovate
167041,Antwerp,1151,102889,house,chalet,public,3,191,0,1,1,,,780,3,0,good
813623,Brussels,4875,348026,apartment,bungalow,classic,3,330,0,1,0,13.0,82.0,259,3,1,new
801320,Liege,4319,582692,apartment,bungalow,public,2,202,1,1,1,,,733,4,0,to renovate
820753,Brussels,9075,510499,apartment,penthouse,public,3,82,1,0,1,30.0,298.0,656,3,0,to renovate
542876,Antwerp,2000,198131,house,chalet,classic,2,227,0,1,1,,,441,2,0,to renovate
244023,Charleroi,5994,782656,house,villa,public,8,294,1,0,0,,166.0,481,2,0,new
174676,Namur,9960,644665,apartment,villa,classic,5,379,0,1,1,,,499,3,1,to renovate
415105,Ghent,5626,278376,house,chalet,classic,7,154,0,1,1,31.0,,87,2,0,to renovate
454828,Ghent,3597,246418,apartment,penthouse,public,4,164,0,1,1,,,689,3,1,to renovate
413073,Charleroi,5206,410805,house,chalet,public,4,110,1,0,0,26.0,,431,3,1,to renovate
783049,Liege,5177,564549,apartment,mansion,public,1,270,0,0,0,,,577,3,1,to renovate
498608,Charleroi,1854,761011,apartment,chalet,classic,1,259,1,0,0,7.0,,567,2,0,to renovate
127406,Brussels,3869,796638,apartment,bungalow,public,2,163,1,0,1,,,528,3,0,good
667784,Liege,1272,421334,apartment,bungalow,public,5,298,0,0,0,6.0,127.0,143,4,1,new
346771,Antwerp,9466,752102,house,chalet,classic,1,156,1,1,0,42.0,,374,2,1,new
462728,Brussels,6921,764671,house,mansion,classic,6,297,0,0,1,24.0,80.0,615,2,1,good
868526,Brussels,8796,653941,apartment,mansion,public,2,105,1,1,1,5.0,64.0,992,3,0,to renovate
718434,Brussels,4517,445223,house,mansion,classic,5,366,0,0,1,,,343,4,0,new
547485,Namur,7973,286489,house,villa,classic,7,99,0,1,0,12.0,90.0,510,3,0,to renovate
395925,Liege,9282,463036,house,penthouse,public,10,246,1,1,0,47.0,121.0,59,3,1,good
781823,Ghent,7795,418632,apartment,chalet,public,9,356,1,0,1,,,106,3,0,to renovate
533925,Namur,5877,364230,apartment,mansion,classic,1,148,0,1,1,,213.0,835,2,0,good
647589,Charleroi,4497,700042,apartment,villa,classic,9,42,0,1,0,,,446,4,0,to renovate
679608,Brussels,1656,254208,house,mansion,public,9,290,0,1,0,21.0,,794,4,1,new
289696,Ghent,1889,946770,apartment,penthouse,public,3,163,1,0,0,,20.0,401,4,1,good
170689,Antwerp,6645,625978,apartment,bungalow,public,5,222,1,1,1,,272.0,761,4,1,good
687044,Namur,3541,648336,apartment,bungalow,public,2,371,0,0,1,,,424,4,1,to renovate
324599,Namur,4040,992094,apartment,bungalow,classic,2,280,0,0,0,5.0,83.0,660,4,1,new
739902,Antwerp,2367,887791,house,bungalow,public,4,155,0,1,1,48.0,,260,4,0,to renovate
938106,Namur,4674,652644,apartment,villa,public,3,287,0,1,0,38.0,,426,3,0,to renovate
860798,Charleroi,8500,471171,house,villa,classic,2,67,1,0,0,40.0,,989,3,0,new
482117,Ghent,9054,539411,house,mansion,public,8,66,1,1,1,,188.0,757,2,1,new
706535,Antwerp,7225,598692,apartment,villa,public,1,144,1,1,1,,285.0,402,2,1,new
228843,Brussels,1750,611859,apartment,mansion,classic,6,379,0,1,1,30.0,,507,3,0,new
528545,Charleroi,9436,313983,apartment,villa,classic,7,157,0,1,0,,,518,2,1,new
877205,Namur,3117,819257,house,bungalow,public,3,201,1,0,0,,252.0,895,3,1,to renovate
448593,Brussels,8687,829482,apartment,mansion,classic,10,196,0,0,1,,228.0,107,2,0,to renovate
286265,Liege,6378,820216,house,villa,classic,9,377,0,1,1,,,974,3,0,to renovate
619962,Namur,6181,950165,house,villa,classic,6,69,0,0,1,,,597,2,0,new
817280,Namur,5545,862664,house,bungalow,public,1,276,0,0,0,26.0,,450,4,0,new
998231,Antwerp,5396,606306,house,chalet,classic,6,243,0,0,1,35.0,139.0,140,2,1,new
698666,Liege,6721,561297,house,bungalow,classic,10,138,1,0,0,23.0,43.0,656,4,1,new
297629,Ghent,7558,883999,apartment,villa,public,4,272,1,0,1,11.0,,368,2,1,new
230421,Namur,3357,344452,apartment,mansion,public,6,185,0,0,0,,,671,4,1,good
181035,Liege,8681,221583,house,penthouse,public,1,142,0,1,1,,,843,4,0,new
455695,Brussels,1922,530459,house,villa,public,4,397,0,0,1,,,849,2,0,new
488924,Charleroi,7306,671443,house,penthouse,public,1,314,1,1,1,,,942,4,1,to renovate
935357,Brussels,7721,148267,house,mansion,public,8,199,0,1,0,39.0,,309,4,0,to renovate
989570,Liege,4270,935081,house,mansion,classic,8,173,1,0,0,,244.0,489,4,1,to renovate
240815,Brussels,6702,490805,apartment,chalet,public,9,318,1,1,0,36.0,218.0,798,2,0,good
250158,Ghent,4832,183464,apartment,penthouse,public,8,94,1,1,0,20.0,,276,3,1,to renovate
275974,Namur,3970,205054,apartment,bungalow,public,1,387,0,1,1,,22.0,521,4,0,to renovate
461385,Liege,4966,317153,apartment,chalet,public,5,225,1,1,0,35.0,241.0,690,4,1,to renovate
532664,Liege,9544,881194,house,penthouse,public,1,68,0,0,0,9.0,201.0,391,4,0,good
298908,Ghent,1146,789513,house,penthouse,classic,7,360,0,1,1,,,607,4,0,new
481058,Charleroi,1491,540019,apartment,bungalow,classic,10,86,0,0,1,28.0,,465,3,0,new
756134,Charleroi,2113,269331,house,mansion,classic,1,95,0,0,0,24.0,,736,4,0,good
252679,Brussels,4781,178682,apartment,villa,classic,2,185,0,0,1,20.0,295.0,622,4,1,good
739358,Charleroi,6400,443701,house,chalet,classic,10,371,0,1,1,50.0,91.0,517,2,1,new
989764,Brussels,8690,165614,apartment,villa,classic,10,163,0,0,0,,,525,3,0,good
697586,Namur,7001,468701,house,bungalow,classic,9,151,1,0,1,25.0,39.0,548,2,0,good
995578,Brussels,3858,781890,apartment,bungalow,public,4,284,0,0,1,50.0,51.0,194,3,1,to renovate
852401,Ghent,2064,756363,house,villa,classic,3,262,1,0,1,12.0,268.0,201,2,1,to renovate
943124,Brussels,8994,554666,house,chalet,public,1,98,0,0,0,,,160,3,0,new
788964,Antwerp,4444,244009,house,penthouse,public,3,348,0,1,1,5.0,,68,4,1,to renovate
434470,Brussels,7349,937079,house,villa,classic,2,134,1,0,1,17.0,,217,3,1,new
276027,Liege,3448,936717,apartment,villa,classic,1,265,1,0,0,,,787,2,0,to renovate
175511,Namur,9930,305324,apartment,penthouse,classic,6,398,0,1,0,16.0,,764,4,1,to renovate
545190,Antwerp,8441,565211,apartment,penthouse,classic,10,67,0,0,0,39.0,,404,2,1,good
620195,Namur,6699,734933,house,bungalow,public,8,178,0,1,1,36.0,,366,3,0,good
875338,Charleroi,7328,474334,house,penthouse,public,10,190,1,0,0,28.0,291.0,593,4,1,to renovate
925460,Charleroi,1688,711337,apartment,bungalow,public,3,391,0,0,1,18.0,187.0,321,4,1,new
233821,Namur,2306,298758,apartment,bungalow,public,1,138,0,1,0,,63.0,62,2,1,to renovate
892638,Ghent,3606,284755,apartment,chalet,classic,5,48,1,1,0,49.0,53.0,742,3,1,good
491601,Charleroi,2986,861871,house,bungalow,classic,5,248,1,0,0,,63.0,334,3,0,new
134081,Ghent,5920,727123,house,villa,public,9,343,0,0,0,7.0,,588,2,1,good
818355,Liege,4165,768762,apartment,penthouse,classic,1,258,1,1,1,18.0,291.0,58,2,0,good
879966,Antwerp,1309,477110,apartment,mansion,public,6,179,1,0,1,35.0,140.0,652,2,0,to renovate
216219,Charleroi,6839,886319,apartment,penthouse,public,9,387,0,0,0,,,282,3,0,new
513361,Liege,5734,962548,house,penthouse,public,9,293,1,1,1,,,901,3,0,to renovate
562759,Liege,9177,254844,apartment,bungalow,classic,3,347,1,1,0,44.0,,976,3,1,new
133963,Ghent,7826,436499,house,mansion,public,1,318,0,1,0,5.0,218.0,899,4,0,new
788554,Antwerp,2510,656969,apartment,mansion,public,8,200,0,0,0,11.0,159.0,559,4,1,good
756354,Brussels,9535,889899,apartment,villa,public,6,350,0,0,1,,75.0,386,4,1,new
783960,Liege,6507,137371,house,penthouse,public,2,218,0,1,1,14.0,,190,4,0,new
928570,Ghent,3880,515700,house,villa,classic,4,185,0,0,0,,,224,4,1,to renovate
971076,Charleroi,8938,257567,house,bungalow,classic,5,299,1,1,1,34.0,46.0,302,2,1,good
585656,Liege,5107,381654,house,chalet,public,1,51,0,0,1,35.0,122.0,145,4,1,new
721637,Namur,2871,732318,house,penthouse,classic,7,347,1,0,1,5.0,,978,2,1,new
877660,Namur,2705,255001,apartment,mansion,classic,8,271,0,1,0,25.0,,678,3,1,new
433141,Charleroi,7438,506880,apartment,mansion,public,2,100,0,1,1,,,666,2,1,to renovate
876221,Namur,9443,833441,house,mansion,classic,7,241,1,0,0,,65.0,592,4,0,new
142778,Brussels,5561,842881,apartment,bungalow,classic,9,172,1,1,1,42.0,221.0,708,3,0,new
843607,Namur,6103,979369,house,chalet,public,4,154,1,1,0,11.0,,357,3,0,new
151806,Namur,1884,306079,house,penthouse,public,4,189,1,0,1,,,714,4,0,new
353394,Ghent,3001,991287,house,bungalow,public,8,97,1,1,0,,153.0,120,4,0,to renovate
229201,Namur,8649,532870,house,bungalow,public,3,160,0,0,1,9.0,,892,3,1,to renovate
